Date,TimeOfDay,Spot,BuyTrader,SellTrader
07/07/2022,12:05:58,100.71,4,5
07/07/2022,12:07:39,100.74,4,5
07/07/2022,12:09:49,100.69,2,0
07/07/2022,12:10:09,100.68,4,0
07/07/2022,12:10:22,100.65,3,0
07/07/2022,12:10:43,100.65,2,0
07/07/2022,12:10:55,100.64,4,0
07/07/2022,12:11:13,100.64,4,0
07/07/2022,12:11:55,100.66,2,0
07/07/2022,12:12:48,100.67,0,5
07/07/2022,12:16:10,100.72,0,1
07/07/2022,12:16:45,100.66,0,2
07/07/2022,12:17:14,100.64,3,0
07/07/2022,12:18:03,100.69,4,0
07/07/2022,12:18:18,100.71,0,2
07/07/2022,12:18:21,100.71,0,1
07/07/2022,12:18:32,100.7,5,0
07/07/2022,12:18:58,100.74,0,2
07/07/2022,12:21:50,100.8,0,2
07/07/2022,12:22:26,100.81,0,2
07/07/2022,12:22:44,100.8,0,2
07/07/2022,12:23:05,100.8,4,0
07/07/2022,12:23:16,100.81,4,0
07/07/2022,12:23:30,100.8,0,2
07/07/2022,12:23:41,100.8,3,0
07/07/2022,12:24:18,100.81,4,2
07/07/2022,12:26:49,100.91,5,0
07/07/2022,12:27:09,100.95,0,2
07/07/2022,12:27:41,100.95,5,0
07/07/2022,12:28:03,100.94,0,2
07/07/2022,12:28:35,100.95,5,0
07/07/2022,12:29:21,100.95,0,1
07/07/2022,12:29:26,100.96,5,0
07/07/2022,12:30:38,100.99,0,4
07/07/2022,12:33:29,100.91,0,5
07/07/2022,12:34:53,100.99,4,0
07/07/2022,12:34:54,100.98,0,5
07/07/2022,12:35:06,101.01,2,1
07/07/2022,12:35:13,101.03,2,0
07/07/2022,12:35:22,101.03,2,0
07/07/2022,12:35:47,101.05,4,0
07/07/2022,12:36:19,101.05,4,0
07/07/2022,12:36:47,101.06,4,0
07/07/2022,12:37:52,100.97,3,0
07/07/2022,12:38:07,100.94,2,5
07/07/2022,12:40:00,101,0,5
07/07/2022,12:40:11,101.01,4,0
07/07/2022,12:40:50,101,4,0
07/07/2022,12:41:15,101.04,1,0
07/07/2022,12:41:46,101.01,0,5
07/07/2022,12:43:13,100.95,2,0
07/07/2022,12:44:40,100.97,2,0
07/07/2022,12:45:04,100.97,4,1
07/07/2022,12:45:20,100.98,2,0
07/07/2022,12:46:02,100.95,4,1
07/07/2022,12:46:12,100.95,3,0
07/07/2022,12:47:22,100.97,4,2
07/07/2022,12:48:00,100.96,4,0
07/07/2022,12:48:12,100.95,0,2
07/07/2022,12:48:53,100.95,0,1
07/07/2022,12:50:58,100.97,4,0
07/07/2022,12:52:10,101.06,0,1
07/07/2022,12:55:15,101.06,0,2
07/07/2022,12:55:16,101.05,0,2
07/07/2022,12:55:44,101.02,0,4
07/07/2022,12:56:10,101.06,0,4
07/07/2022,12:59:21,101.16,0,2
07/07/2022,12:59:56,101.19,3,2
07/07/2022,13:01:01,101.18,0,2
07/07/2022,13:03:46,101.24,0,2
07/07/2022,13:04:40,101.26,1,0
07/07/2022,13:05:43,101.22,2,0
07/07/2022,13:07:15,101.21,4,5
07/07/2022,13:07:19,101.21,4,0
07/07/2022,13:07:37,101.26,0,5
07/07/2022,13:07:38,101.26,2,0
07/07/2022,13:08:25,101.28,0,5
07/07/2022,13:09:54,101.27,1,0
07/07/2022,13:10:31,101.2,4,0
07/07/2022,13:11:41,101.18,2,0
07/07/2022,13:11:47,101.2,2,0
07/07/2022,13:13:59,101.16,4,0
07/07/2022,13:14:32,101.18,0,5
07/07/2022,13:14:38,101.17,2,5
07/07/2022,13:15:40,101.18,2,0
07/07/2022,13:17:11,101.23,1,0
07/07/2022,13:17:43,101.18,4,0
07/07/2022,13:18:33,101.25,4,0
07/07/2022,13:19:02,101.23,3,0
07/07/2022,13:20:36,101.19,2,0
07/07/2022,13:20:40,101.17,4,0
07/07/2022,13:21:11,101.18,4,0
07/07/2022,13:22:35,101.21,0,5
07/07/2022,13:22:53,101.23,1,0
07/07/2022,13:23:44,101.24,2,0
07/07/2022,13:24:09,101.25,2,0
07/07/2022,13:24:25,101.25,0,5
07/07/2022,13:25:20,101.27,3,0
07/07/2022,13:25:48,101.29,4,0
07/07/2022,13:26:52,101.28,4,0
07/07/2022,13:26:55,101.29,4,0
07/07/2022,13:27:13,101.29,2,0
07/07/2022,13:27:21,101.3,2,0
07/07/2022,13:28:01,101.27,4,0
07/07/2022,13:28:09,101.3,4,0
07/07/2022,13:29:50,101.37,0,5
07/07/2022,13:30:20,101.43,4,0
07/07/2022,13:33:17,101.34,2,0
07/07/2022,13:35:03,101.42,1,0
07/07/2022,13:35:12,101.42,3,0
07/07/2022,13:35:41,101.45,4,0
07/07/2022,13:37:34,101.4,0,2
07/07/2022,13:38:16,101.37,0,2
07/07/2022,13:38:39,101.37,0,2
07/07/2022,13:39:17,101.33,0,1
07/07/2022,13:39:45,101.35,4,0
07/07/2022,13:40:15,101.38,0,2
07/07/2022,13:40:26,101.4,5,2
07/07/2022,13:41:00,101.41,4,0
07/07/2022,13:41:45,101.44,4,0
07/07/2022,13:43:37,101.47,5,0
07/07/2022,13:43:44,101.47,1,0
07/07/2022,13:43:49,101.46,5,0
07/07/2022,13:45:43,101.38,0,2
07/07/2022,13:46:40,101.39,0,1
07/07/2022,13:48:07,101.31,3,0
07/07/2022,13:49:20,101.37,5,0
07/07/2022,13:49:51,101.4,0,2
07/07/2022,13:50:06,101.4,4,0
07/07/2022,13:50:29,101.39,3,4
07/07/2022,13:51:06,101.38,0,2
07/07/2022,13:52:27,101.36,4,0
07/07/2022,13:54:14,101.4,3,4
07/07/2022,13:56:30,101.39,0,4
07/07/2022,13:57:23,101.39,0,4
07/07/2022,13:57:28,101.38,0,5
07/07/2022,13:58:19,101.32,5,0
07/07/2022,13:58:49,101.27,5,1
07/07/2022,14:00:11,101.33,3,0
07/07/2022,14:00:33,101.34,2,0
07/07/2022,14:01:24,101.37,0,4
07/07/2022,14:01:58,101.36,4,0
07/07/2022,14:03:21,101.34,4,0
07/07/2022,14:03:46,101.33,4,0
07/07/2022,14:07:55,101.46,5,1
07/07/2022,14:08:00,101.45,4,0
07/07/2022,14:08:35,101.46,0,1
07/07/2022,14:08:50,101.45,5,0
07/07/2022,14:08:52,101.45,4,1
07/07/2022,14:09:31,101.41,2,0
07/07/2022,14:09:32,101.41,2,0
07/07/2022,14:09:44,101.43,3,0
07/07/2022,14:10:22,101.35,2,0
07/07/2022,14:12:51,101.4,2,0
07/07/2022,14:13:21,101.4,0,1
07/07/2022,14:15:50,101.47,4,0
07/07/2022,14:17:39,101.41,2,0
07/07/2022,14:18:05,101.38,4,0
07/07/2022,14:21:08,101.46,5,0
07/07/2022,14:21:47,101.47,0,4
07/07/2022,14:21:54,101.48,5,2
07/07/2022,14:21:56,101.47,0,2
07/07/2022,14:22:53,101.49,4,0
07/07/2022,14:23:33,101.56,0,1
07/07/2022,14:23:48,101.57,3,0
07/07/2022,14:24:28,101.55,5,0
07/07/2022,14:24:44,101.54,0,4
07/07/2022,14:26:31,101.47,0,1
07/07/2022,14:27:42,101.38,5,0
07/07/2022,14:27:57,101.39,5,0
07/07/2022,14:28:23,101.41,0,1
07/07/2022,14:29:48,101.41,0,2
07/07/2022,14:29:51,101.42,4,5
07/07/2022,14:29:54,101.42,0,5
07/07/2022,14:30:52,101.46,0,5
07/07/2022,14:31:23,101.41,3,0
07/07/2022,14:32:33,101.5,1,0
07/07/2022,14:33:02,101.49,0,4
07/07/2022,14:33:12,101.5,1,0
07/07/2022,14:34:04,101.52,5,0
07/07/2022,14:34:09,101.53,1,0
07/07/2022,14:35:18,101.5,3,4
07/07/2022,14:35:45,101.48,0,2
07/07/2022,14:39:21,101.62,0,5
07/07/2022,14:40:56,101.64,1,0
07/07/2022,14:41:41,101.69,0,5
07/07/2022,14:45:27,101.66,0,4
07/07/2022,14:47:16,101.65,5,0
07/07/2022,14:48:32,101.68,3,5
07/07/2022,14:48:42,101.72,0,4
07/07/2022,14:50:46,101.72,5,0
07/07/2022,14:51:10,101.73,0,5
07/07/2022,14:57:34,101.73,4,0
07/07/2022,15:01:30,101.79,2,0
07/07/2022,15:01:56,101.76,2,0
07/07/2022,15:02:48,101.78,1,0
07/07/2022,15:08:06,101.78,2,0
07/07/2022,15:09:26,101.76,2,0
07/07/2022,15:09:27,101.76,2,0
07/07/2022,15:09:40,101.76,2,5
07/07/2022,15:10:00,101.7,2,0
07/07/2022,15:10:35,101.67,1,0
07/07/2022,15:11:29,101.68,2,0
07/07/2022,15:13:27,101.74,2,0
07/07/2022,15:14:09,101.71,2,0
07/07/2022,15:14:28,101.68,2,0
07/07/2022,15:15:59,101.61,0,4
07/07/2022,15:16:38,101.63,2,0
07/07/2022,15:17:35,101.65,0,4
07/07/2022,15:18:33,101.63,1,0
07/07/2022,15:18:50,101.61,1,4
07/07/2022,15:21:05,101.73,2,0
07/07/2022,15:21:36,101.75,2,4
07/07/2022,15:22:10,101.79,1,0
07/07/2022,15:22:55,101.79,0,4
07/07/2022,15:23:47,101.79,2,0
07/07/2022,15:23:51,101.79,0,4
07/07/2022,15:23:54,101.8,2,0
07/07/2022,15:23:59,101.79,2,0
07/07/2022,15:24:35,101.78,0,4
07/07/2022,15:24:36,101.78,0,5
07/07/2022,15:25:46,101.75,0,4
07/07/2022,15:27:29,101.65,0,4
07/07/2022,15:28:13,101.68,1,0
07/07/2022,15:28:24,101.67,2,0
07/07/2022,15:29:16,101.72,2,0
07/07/2022,15:30:01,101.79,0,4
07/07/2022,15:30:18,101.77,2,0
07/07/2022,15:30:36,101.71,0,4
07/07/2022,15:31:10,101.73,3,4
07/07/2022,15:31:19,101.76,0,4
07/07/2022,15:32:57,101.74,1,0
07/07/2022,15:33:25,101.71,2,0
07/07/2022,15:33:37,101.69,2,0
07/07/2022,15:33:46,101.68,0,4
07/07/2022,15:34:17,101.69,2,0
07/07/2022,15:34:58,101.68,0,4
07/07/2022,15:35:08,101.69,0,4
07/07/2022,15:35:17,101.69,0,4
07/07/2022,15:36:25,101.62,0,4
07/07/2022,15:37:47,101.65,3,0
07/07/2022,15:38:30,101.6,2,4
07/07/2022,15:38:59,101.65,0,4
07/07/2022,15:39:55,101.71,2,0
07/07/2022,15:40:53,101.69,2,0
07/07/2022,15:41:26,101.63,2,4
07/07/2022,15:41:27,101.64,0,4
07/07/2022,15:41:52,101.67,3,0
07/07/2022,15:42:00,101.69,2,0
07/07/2022,15:42:19,101.69,2,0
07/07/2022,15:42:38,101.69,0,4
07/07/2022,15:42:58,101.75,1,4
07/07/2022,15:42:59,101.75,0,4
07/07/2022,15:43:30,101.75,1,0
07/07/2022,15:44:11,101.75,2,0
07/07/2022,15:44:28,101.76,2,0
07/07/2022,15:44:56,101.76,1,0
07/07/2022,15:45:01,101.77,2,0
07/07/2022,15:45:19,101.8,2,0
07/07/2022,15:45:22,101.8,2,0
07/07/2022,15:45:41,101.79,2,0
07/07/2022,15:46:41,101.75,1,0
07/07/2022,15:46:56,101.73,2,0
07/07/2022,15:47:55,101.81,0,4
07/07/2022,15:48:10,101.85,1,0
07/07/2022,15:48:48,101.88,0,4
07/07/2022,15:49:08,101.9,0,4
07/07/2022,15:49:39,101.94,2,0
07/07/2022,15:49:54,101.93,0,4
07/07/2022,15:50:02,101.96,0,4
07/07/2022,15:50:13,101.99,2,0
07/07/2022,15:51:04,102.02,2,4
07/07/2022,15:51:46,102.03,0,4
07/07/2022,15:52:22,102.06,2,0
07/07/2022,15:53:02,102.1,0,4
07/07/2022,15:53:38,102.09,0,4
07/07/2022,15:55:23,102.13,2,0
07/07/2022,15:55:38,102.13,2,0
07/07/2022,15:55:58,102.13,2,0
07/07/2022,15:56:25,102.14,0,4
07/07/2022,15:56:26,102.14,0,4
07/07/2022,15:56:37,102.15,2,0
07/07/2022,15:57:24,102.19,2,0
07/07/2022,15:57:45,102.22,0,4
08/07/2022,09:30:11,102.01,2,0
08/07/2022,09:32:07,102.09,5,0
08/07/2022,09:34:26,102.13,0,2
08/07/2022,09:34:29,102.12,0,2
08/07/2022,09:34:42,102.11,0,4
08/07/2022,09:35:07,102.09,0,5
08/07/2022,09:36:34,101.97,2,5
08/07/2022,09:37:46,101.91,1,0
08/07/2022,09:38:52,101.91,2,0
08/07/2022,09:41:13,101.91,2,0
08/07/2022,09:42:58,101.92,4,5
08/07/2022,09:43:45,101.93,2,0
08/07/2022,09:44:15,101.9,1,0
08/07/2022,09:44:34,101.92,4,0
08/07/2022,09:45:47,101.87,4,0
08/07/2022,09:46:18,101.85,3,0
08/07/2022,09:46:44,101.86,4,0
08/07/2022,09:47:36,101.89,4,5
08/07/2022,09:49:29,101.95,0,4
08/07/2022,09:49:34,101.95,1,5
08/07/2022,09:50:02,101.99,1,0
08/07/2022,09:50:52,102.03,0,2
08/07/2022,09:50:57,102,3,2
08/07/2022,09:51:01,102,3,2
08/07/2022,09:51:50,101.99,5,0
08/07/2022,09:52:12,101.96,5,2
08/07/2022,09:52:20,101.95,0,4
08/07/2022,09:53:13,102.06,5,2
08/07/2022,09:53:18,102.06,3,0
08/07/2022,09:53:23,102.06,0,4
08/07/2022,09:57:10,101.98,0,5
08/07/2022,09:59:12,102.01,0,5
08/07/2022,09:59:19,101.99,3,0
08/07/2022,09:59:48,101.97,0,4
08/07/2022,10:03:13,102.09,0,4
08/07/2022,10:03:22,102.09,0,2
08/07/2022,10:03:30,102.09,0,2
08/07/2022,10:04:54,102.04,0,5
08/07/2022,10:06:20,102.12,0,4
08/07/2022,10:06:52,102.08,0,2
08/07/2022,10:07:07,102.1,0,2
08/07/2022,10:08:02,102.09,3,0
08/07/2022,10:08:36,102.06,4,0
08/07/2022,10:08:42,102.07,2,0
08/07/2022,10:09:35,102.14,3,0
08/07/2022,10:09:41,102.12,3,1
08/07/2022,10:10:21,102.03,0,2
08/07/2022,10:10:42,102.04,0,5
08/07/2022,10:10:51,102.03,0,1
08/07/2022,10:12:17,102.06,0,1
08/07/2022,10:12:26,102.04,4,0
08/07/2022,10:12:31,102.04,4,5
08/07/2022,10:13:33,102.01,0,2
08/07/2022,10:13:56,102,0,1
08/07/2022,10:14:40,102.01,0,5
08/07/2022,10:16:44,101.98,0,1
08/07/2022,10:17:14,101.94,0,1
08/07/2022,10:20:55,102.08,0,2
08/07/2022,10:22:06,102.05,3,0
08/07/2022,10:23:02,102.04,2,0
08/07/2022,10:23:58,102.02,3,0
08/07/2022,10:24:43,102.03,2,4
08/07/2022,10:26:51,101.99,5,2
08/07/2022,10:27:20,101.98,3,0
08/07/2022,10:27:37,101.94,0,2
08/07/2022,10:28:20,101.92,0,4
08/07/2022,10:29:24,101.87,0,4
08/07/2022,10:29:36,101.87,2,4
08/07/2022,10:29:50,101.85,0,4
08/07/2022,10:29:55,101.84,5,4
08/07/2022,10:30:00,101.84,1,0
08/07/2022,10:31:46,101.88,5,0
08/07/2022,10:33:15,101.82,5,0
08/07/2022,10:36:21,101.92,4,0
08/07/2022,10:36:31,101.92,0,4
08/07/2022,10:36:54,101.89,3,0
08/07/2022,10:37:29,101.94,4,0
08/07/2022,10:38:52,101.92,4,0
08/07/2022,10:39:42,101.94,0,2
08/07/2022,10:40:00,101.91,4,0
08/07/2022,10:40:50,101.91,5,0
08/07/2022,10:41:04,101.89,4,0
08/07/2022,10:41:09,101.86,0,2
08/07/2022,10:42:35,101.85,3,2
08/07/2022,10:43:07,101.79,0,2
08/07/2022,10:43:15,101.8,0,1
08/07/2022,10:43:20,101.8,4,2
08/07/2022,10:43:26,101.78,4,0
08/07/2022,10:44:25,101.87,5,0
08/07/2022,10:44:28,101.88,5,0
08/07/2022,10:44:54,101.87,0,2
08/07/2022,10:45:00,101.86,5,0
08/07/2022,10:45:14,101.87,4,0
08/07/2022,10:47:40,101.87,0,2
08/07/2022,10:48:14,101.84,4,0
08/07/2022,10:48:24,101.85,0,1
08/07/2022,10:49:41,101.83,4,2
08/07/2022,10:49:53,101.84,4,0
08/07/2022,10:50:07,101.83,0,2
08/07/2022,10:50:55,101.79,4,0
08/07/2022,10:51:34,101.8,1,2
08/07/2022,10:51:36,101.8,0,2
08/07/2022,10:52:35,101.86,1,0
08/07/2022,10:53:09,101.85,0,4
08/07/2022,10:54:30,101.74,0,4
08/07/2022,10:56:00,101.85,1,0
08/07/2022,10:57:11,101.87,3,0
08/07/2022,10:57:12,101.86,1,0
08/07/2022,10:57:39,101.89,0,2
08/07/2022,10:58:32,101.9,0,2
08/07/2022,10:59:14,101.88,2,4
08/07/2022,11:00:53,101.91,0,4
08/07/2022,11:01:29,101.9,2,5
08/07/2022,11:01:32,101.9,2,5
08/07/2022,11:01:35,101.9,0,4
08/07/2022,11:02:05,101.91,3,0
08/07/2022,11:03:29,101.94,2,0
08/07/2022,11:04:00,101.92,2,0
08/07/2022,11:04:31,101.88,2,0
08/07/2022,11:04:36,101.86,0,4
08/07/2022,11:05:12,101.84,2,0
08/07/2022,11:05:49,101.88,0,4
08/07/2022,11:05:55,101.89,1,0
08/07/2022,11:06:26,101.84,3,0
08/07/2022,11:08:07,101.91,2,0
08/07/2022,11:09:56,101.9,1,0
08/07/2022,11:11:35,101.82,1,0
08/07/2022,11:12:49,101.86,5,0
08/07/2022,11:12:52,101.86,2,0
08/07/2022,11:13:50,101.86,3,0
08/07/2022,11:14:02,101.87,5,0
08/07/2022,11:15:35,101.84,0,4
08/07/2022,11:16:18,101.89,0,4
08/07/2022,11:17:32,101.89,2,0
08/07/2022,11:19:54,101.94,4,2
08/07/2022,11:21:16,101.96,3,0
08/07/2022,11:21:17,101.95,1,2
08/07/2022,11:21:26,101.93,0,2
08/07/2022,11:23:43,101.97,0,5
08/07/2022,11:23:53,101.99,1,2
08/07/2022,11:24:26,101.94,0,2
08/07/2022,11:24:34,101.91,3,5
08/07/2022,11:24:43,101.96,0,5
08/07/2022,11:25:08,101.99,1,0
08/07/2022,11:26:00,102.01,4,5
08/07/2022,11:26:16,102,1,0
08/07/2022,11:27:01,101.93,2,0
08/07/2022,11:27:06,101.94,4,0
08/07/2022,11:27:46,101.96,4,0
08/07/2022,11:28:44,101.94,0,4
08/07/2022,11:30:09,101.91,3,0
08/07/2022,11:30:38,101.86,0,2
08/07/2022,11:30:51,101.86,4,0
08/07/2022,11:31:21,101.91,0,5
08/07/2022,11:32:21,101.88,4,0
08/07/2022,11:32:50,101.85,1,0
08/07/2022,11:35:33,101.86,4,0
08/07/2022,11:35:42,101.86,0,1
08/07/2022,11:36:51,101.82,5,0
08/07/2022,11:36:53,101.83,4,0
08/07/2022,11:37:26,101.82,3,2
08/07/2022,11:38:40,101.83,4,2
08/07/2022,11:39:13,101.8,5,2
08/07/2022,11:39:26,101.83,5,0
08/07/2022,11:41:04,101.79,0,2
08/07/2022,11:41:37,101.8,4,0
08/07/2022,11:42:23,101.8,4,5
08/07/2022,11:42:36,101.82,4,0
08/07/2022,11:42:52,101.83,0,1
08/07/2022,11:43:09,101.83,4,0
08/07/2022,11:43:15,101.82,0,5
08/07/2022,11:44:30,101.89,4,0
08/07/2022,11:44:34,101.9,0,5
08/07/2022,11:45:27,101.9,0,2
08/07/2022,11:46:17,101.97,4,0
08/07/2022,11:47:18,101.99,0,2
08/07/2022,11:47:26,101.96,3,0
08/07/2022,11:47:29,101.95,4,2
08/07/2022,11:47:30,101.95,4,0
08/07/2022,11:47:50,101.94,4,0
08/07/2022,11:48:22,101.94,4,0
08/07/2022,11:48:27,101.95,0,5
08/07/2022,11:50:46,101.92,0,2
08/07/2022,11:50:48,101.92,1,0
08/07/2022,11:51:18,101.93,4,2
08/07/2022,11:51:30,101.92,0,5
08/07/2022,11:51:51,101.95,4,0
08/07/2022,11:51:52,101.95,0,2
08/07/2022,11:52:11,101.97,0,5
08/07/2022,11:52:18,101.98,4,0
08/07/2022,11:52:25,102,4,0
08/07/2022,11:52:33,102,0,1
08/07/2022,11:53:00,102.04,0,4
08/07/2022,11:53:18,102.03,0,2
08/07/2022,11:53:29,102.07,0,5
08/07/2022,11:54:15,102.06,0,5
08/07/2022,11:54:31,102.05,0,5
08/07/2022,11:58:11,102,0,4
08/07/2022,11:59:10,102.06,0,4
08/07/2022,12:00:06,102.07,3,4
08/07/2022,12:00:15,102.08,0,4
08/07/2022,12:01:14,102.14,0,4
08/07/2022,12:03:48,102.03,4,0
08/07/2022,12:04:13,102.03,0,5
08/07/2022,12:04:16,102.02,4,0
08/07/2022,12:04:39,102.05,3,0
08/07/2022,12:05:34,102.05,0,2
08/07/2022,12:10:25,102.14,4,0
08/07/2022,12:11:20,102.16,5,2
08/07/2022,12:12:11,102.08,5,0
08/07/2022,12:13:40,101.98,4,0
08/07/2022,12:13:43,101.99,0,1
08/07/2022,12:14:25,102.03,0,2
08/07/2022,12:15:22,101.98,5,0
08/07/2022,12:15:31,101.99,4,0
08/07/2022,12:15:52,101.93,0,2
08/07/2022,12:17:03,101.9,1,0
08/07/2022,12:17:04,101.9,5,0
08/07/2022,12:18:27,101.88,5,2
08/07/2022,12:18:58,101.94,4,0
08/07/2022,12:19:44,101.93,5,0
08/07/2022,12:19:46,101.92,4,0
08/07/2022,12:20:09,101.91,4,0
08/07/2022,12:21:16,101.92,4,2
08/07/2022,12:21:37,101.92,5,0
08/07/2022,12:21:56,101.95,4,0
08/07/2022,12:24:28,101.98,2,0
08/07/2022,12:27:33,101.93,4,0
08/07/2022,12:27:47,101.93,3,0
08/07/2022,12:27:52,101.94,5,0
08/07/2022,12:29:50,101.92,2,0
08/07/2022,12:30:21,101.93,4,0
08/07/2022,12:30:25,101.92,4,0
08/07/2022,12:31:03,101.97,4,0
08/07/2022,12:31:42,101.97,2,0
08/07/2022,12:32:27,101.99,4,0
08/07/2022,12:32:40,102,2,0
08/07/2022,12:32:44,101.99,0,1
08/07/2022,12:32:50,101.98,2,0
08/07/2022,12:34:28,102.01,5,0
08/07/2022,12:36:29,102.06,5,0
08/07/2022,12:36:33,102.06,2,0
08/07/2022,12:37:02,102.09,4,0
08/07/2022,12:38:14,102.09,0,1
08/07/2022,12:40:12,102.07,4,0
08/07/2022,12:40:58,102.04,5,0
08/07/2022,12:41:04,102.07,4,0
08/07/2022,12:42:17,102.03,4,0
08/07/2022,12:43:20,102.06,4,0
08/07/2022,12:43:41,102.07,4,0
08/07/2022,12:44:02,102.08,5,0
08/07/2022,12:44:46,102.09,5,0
08/07/2022,12:47:40,102.14,0,1
08/07/2022,12:47:49,102.14,0,1
08/07/2022,12:47:56,102.13,0,4
08/07/2022,12:48:28,102.13,4,0
08/07/2022,12:50:30,102.06,2,0
08/07/2022,12:50:44,102.07,4,0
08/07/2022,12:51:06,102.07,4,1
08/07/2022,12:52:51,102.1,0,5
08/07/2022,12:55:58,102.13,2,0
08/07/2022,12:56:38,102.17,5,0
08/07/2022,12:56:52,102.18,0,4
08/07/2022,12:57:35,102.22,5,2
08/07/2022,12:58:04,102.21,5,0
08/07/2022,12:58:05,102.19,5,4
08/07/2022,12:58:47,102.16,5,0
08/07/2022,12:59:22,102.16,0,5
08/07/2022,12:59:38,102.11,0,2
08/07/2022,12:59:44,102.12,0,4
08/07/2022,12:59:46,102.13,0,1
08/07/2022,13:00:02,102.17,0,4
08/07/2022,13:00:41,102.15,0,5
08/07/2022,13:02:43,102.15,0,4
08/07/2022,13:04:24,102.15,2,4
08/07/2022,13:07:13,102.12,0,4
08/07/2022,13:08:13,102.12,2,0
08/07/2022,13:08:15,102.12,0,4
08/07/2022,13:08:38,102.14,2,0
08/07/2022,13:09:12,102.15,2,0
08/07/2022,13:09:22,102.13,3,0
08/07/2022,13:09:46,102.13,0,4
08/07/2022,13:10:01,102.12,2,0
08/07/2022,13:10:06,102.12,2,4
08/07/2022,13:10:12,102.13,2,4
08/07/2022,13:11:54,102.11,0,5
08/07/2022,13:12:15,102.14,0,5
08/07/2022,13:13:22,102.22,0,4
08/07/2022,13:13:43,102.24,0,5
08/07/2022,13:14:39,102.14,0,4
08/07/2022,13:15:29,102.21,0,5
08/07/2022,13:16:01,102.18,2,4
08/07/2022,13:16:43,102.17,0,5
08/07/2022,13:17:19,102.16,2,0
08/07/2022,13:18:07,102.13,0,5
08/07/2022,13:18:18,102.14,0,1
08/07/2022,13:18:44,102.11,2,0
08/07/2022,13:18:55,102.13,2,0
08/07/2022,13:20:22,102.1,2,0
08/07/2022,13:20:36,102.14,0,4
08/07/2022,13:25:20,102.18,2,0
08/07/2022,13:26:07,102.24,2,0
08/07/2022,13:28:02,102.25,2,0
08/07/2022,13:28:54,102.3,2,0
08/07/2022,13:28:55,102.29,5,0
08/07/2022,13:28:58,102.3,2,0
08/07/2022,13:29:37,102.28,3,0
08/07/2022,13:30:30,102.27,1,0
08/07/2022,13:31:36,102.23,5,0
08/07/2022,13:38:05,102.23,0,5
08/07/2022,13:40:24,102.27,0,5
08/07/2022,13:40:57,102.28,0,2
08/07/2022,13:41:48,102.33,0,5
08/07/2022,13:42:03,102.3,5,0
08/07/2022,13:43:59,102.3,0,4
08/07/2022,13:44:16,102.32,3,2
08/07/2022,13:44:30,102.28,0,1
08/07/2022,13:45:39,102.31,5,0
08/07/2022,13:47:08,102.31,2,4
08/07/2022,13:48:19,102.3,5,0
08/07/2022,13:51:10,102.25,0,4
08/07/2022,13:52:19,102.27,2,0
08/07/2022,13:52:23,102.28,5,0
08/07/2022,13:52:44,102.3,2,0
08/07/2022,13:53:31,102.28,4,0
08/07/2022,13:54:28,102.28,2,0
08/07/2022,13:56:19,102.23,5,0
08/07/2022,13:57:45,102.27,5,0
08/07/2022,13:58:07,102.23,4,0
08/07/2022,13:59:47,102.28,1,0
08/07/2022,14:02:03,102.29,0,2
08/07/2022,14:02:53,102.23,4,0
08/07/2022,14:04:42,102.2,0,2
08/07/2022,14:05:50,102.18,4,0
08/07/2022,14:05:52,102.18,5,0
08/07/2022,14:07:08,102.12,0,4
08/07/2022,14:08:29,102.07,5,0
08/07/2022,14:08:47,102.07,3,4
08/07/2022,14:09:21,102.09,0,5
08/07/2022,14:10:22,102.09,5,0
08/07/2022,14:11:03,102.06,1,2
08/07/2022,14:12:41,102.11,3,0
08/07/2022,14:12:56,102.05,3,1
08/07/2022,14:13:02,102.05,4,0
08/07/2022,14:13:51,102.11,0,1
08/07/2022,14:14:02,102.09,0,2
08/07/2022,14:14:12,102.05,1,5
08/07/2022,14:14:32,102.05,4,0
08/07/2022,14:16:44,102,4,1
08/07/2022,14:17:32,101.99,0,5
08/07/2022,14:19:04,101.97,3,0
08/07/2022,14:21:14,101.96,0,2
08/07/2022,14:25:56,102.03,0,5
08/07/2022,14:26:04,102.04,0,1
08/07/2022,14:27:19,102,0,2
08/07/2022,14:28:05,102.02,4,5
08/07/2022,14:29:24,102.09,0,1
08/07/2022,14:29:37,102.11,0,5
08/07/2022,14:30:03,102.1,3,0
08/07/2022,14:30:52,102.09,2,0
08/07/2022,14:31:42,102.05,0,5
08/07/2022,14:32:15,102.05,4,0
08/07/2022,14:32:58,102.09,0,5
08/07/2022,14:34:37,102.01,4,0
08/07/2022,14:34:55,102.02,3,0
08/07/2022,14:35:02,102,4,0
08/07/2022,14:35:37,102.03,4,0
08/07/2022,14:36:51,102.03,4,0
08/07/2022,14:36:58,102.05,0,5
08/07/2022,14:38:49,102.14,2,5
08/07/2022,14:39:51,102.17,4,2
08/07/2022,14:41:50,102.14,4,5
08/07/2022,14:42:25,102.1,0,2
08/07/2022,14:42:26,102.11,0,5
08/07/2022,14:43:28,102.06,0,5
08/07/2022,14:44:28,101.97,0,5
08/07/2022,14:44:33,101.95,2,0
08/07/2022,14:44:56,101.94,0,4
08/07/2022,14:45:49,101.96,0,5
08/07/2022,14:47:03,102.03,0,4
08/07/2022,14:50:47,102.01,0,4
08/07/2022,14:52:38,102.04,0,5
